data_year,syllabus,district,uni_code,course,university,zscore,status,source,page
2021/2022,,KILINOCHCHI,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0513,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KILINOCHCHI,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.7187,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KILINOCHCHI,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1471,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KILINOCHCHI,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1636,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KILINOCHCHI,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.3502,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KILINOCHCHI,C25,NURSING,University of Colombo,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,0.6103,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,0.6098,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,0.7196,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,2.054,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C09,SOFTWARE ENGINEERING,University of Kelaniya,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,0.86,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.823,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.3171,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.595,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.5381,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.8325,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.037,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.6984,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.4419,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1697,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1692,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.5353,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MANNAR,C25,NURSING,University of Colombo,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,0.5018,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,0.5258,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,0.5679,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,1.7523,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C09,SOFTWARE ENGINEERING,University of Kelaniya,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.0104,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0997,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.1929,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.9153,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,1.2804,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.3544,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.3772,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.01,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.4016,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.5576,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1424,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.17,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.6388,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MULLAITIVU,C25,NURSING,University of Colombo,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,0.9095,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,0.7761,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,1.0087,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,1.9797,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.5695,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C09,SOFTWARE ENGINEERING,University of Kelaniya,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.3483,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.2663,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1625,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.3802,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.9133,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.382,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.5695,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1769,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.5307,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.6695,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.4019,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.489,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.6507,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,VAVUNIYA,C25,NURSING,University of Colombo,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,0.9854,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,0.7609,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,0.9684,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,2.1227,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,1.5813,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,0.8363,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.3115,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C09,SOFTWARE ENGINEERING,University of Kelaniya,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.2248,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.3678,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0997,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.3739,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.8879,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.9956,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.6993,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1463,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0257,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3536,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0184,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2566,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3194,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.8162,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,TRINCOMALEE,C25,NURSING,University of Colombo,1.2847,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,1.2401,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,1.1277,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,1.2612,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,2.0484,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,0.9608,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.462,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C09,SOFTWARE ENGINEERING,University of Kelaniya,2.0101,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.2547,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.2101,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1401,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.3535,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.8744,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.9255,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.7307,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1584,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1121,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2968,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1116,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.4085,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3926,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.8064,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BATTICALOA,C25,NURSING,University of Colombo,1.2192,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,1.2201,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,1.1063,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,1.1752,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,2.0842,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,0.7888,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,1.1259,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.4997,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C09,SOFTWARE ENGINEERING,University of Kelaniya,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.3867,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.2142,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2582,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.3648,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.8689,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.8803,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.7386,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1647,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2271,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1659,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.164,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.395,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.4471,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.7482,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,AMPARA,C25,NURSING,University of Colombo,1.1644,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,1.0801,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,0.7696,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,1.1978,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,1.9121,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.5617,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C09,SOFTWARE ENGINEERING,University of Kelaniya,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.1108,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.2113,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1888,OK,student_handbook_english (2022-2023).pdf,178
